,imageID,"predict(0=mamoa, 1=not_mamoa)",conclusion,x,y,geo
24480,43_49.jpg,0,False,27704.5,95553.5,"(-8.739438612469131, 41.73305803627116)"
24481,43_49.jpg,0,False,27847.0,95329.5,"(-8.738576723473805, 41.73407235295062)"
24482,43_49.jpg,0,False,27616.0,95275.0,"(-8.739973890897806, 41.734319139821295)"
24483,44_49.jpg,0,False,28396.0,95519.5,"(-8.735256182712867, 41.73321199505287)"
24484,44_49.jpg,0,False,28388.5,95757.0,"(-8.735301545291568, 41.732136547680675)"
24485,45_49.jpg,0,False,29244.5,95547.0,"(-8.73012416297579, 41.733087469567664)"
24486,45_49.jpg,0,False,29407.5,95784.0,"(-8.729138282932013, 41.732014286295204)"
24487,46_49.jpg,0,False,29847.0,95616.5,"(-8.726480035820115, 41.732772759705064)"
24488,46_49.jpg,0,False,29782.5,95599.0,"(-8.726870153996947, 41.732852003195646)"
24489,46_49.jpg,0,False,29997.0,95324.5,"(-8.725572784246088, 41.73409499394793)"
24490,47_49.jpg,0,False,30106.0,95685.5,"(-8.724913514768962, 41.7324603139422)"
24491,47_49.jpg,0,False,30265.0,95458.5,"(-8.723951828100494, 41.73348821522004)"
24492,48_49.jpg,0,False,31075.0,95387.5,"(-8.71905266960075, 41.73380971738183)"
24493,48_49.jpg,0,False,31224.0,95765.0,"(-8.71815146637055, 41.73210032208498)"
24494,48_49.jpg,0,False,30962.5,95524.5,"(-8.71973310828127, 41.733189354055554)"
24495,48_49.jpg,0,False,30793.5,95317.5,"(-8.720755278388006, 41.734126691344166)"
24496,48_49.jpg,0,False,30768.5,95650.0,"(-8.720906486983678, 41.732621065023096)"
24497,50_49.jpg,0,False,32209.5,95823.5,"(-8.712190823529193, 41.73183542241646)"
24498,51_49.jpg,0,False,32741.0,95524.5,"(-8.708976128785226, 41.733189354055554)"
24499,51_49.jpg,0,False,33164.5,95299.5,"(-8.706414655174557, 41.734208198934475)"
24500,51_49.jpg,0,False,33112.0,95406.0,"(-8.706732193225466, 41.73372594569179)"
24501,51_49.jpg,0,False,32651.0,95765.5,"(-8.70952047972964, 41.73209805798525)"
24502,51_49.jpg,0,False,32966.5,95781.0,"(-8.707612227252271, 41.73202787089359)"
24503,52_49.jpg,0,False,33520.0,95322.5,"(-8.704264468944112, 41.73410405034685)"
24504,53_49.jpg,0,False,34392.0,95550.0,"(-8.698990313127103, 41.73307388496928)"
24505,53_49.jpg,0,False,34182.5,95696.5,"(-8.700257441158827, 41.73241050374812)"
24506,53_49.jpg,0,False,33969.5,95792.5,"(-8.701545738393946, 41.73197579659978)"
24507,53_49.jpg,0,False,34213.5,95696.5,"(-8.700069942500196, 41.73241050374812)"
24508,53_49.jpg,0,False,34004.5,95784.0,"(-8.701334046360007, 41.732014286295204)"
24509,53_49.jpg,0,False,34165.0,95545.0,"(-8.700363287175797, 41.73309652596659)"
24510,54_49.jpg,0,False,35131.5,95325.5,"(-8.694517562867151, 41.734090465748466)"
24511,55_49.jpg,0,False,35440.0,95321.5,"(-8.69265164879657, 41.73410857854631)"
24512,55_49.jpg,0,False,35595.5,95777.5,"(-8.691711131331497, 41.73204371959171)"
24513,55_49.jpg,0,False,35556.0,95794.0,"(-8.691950040912657, 41.73196900430059)"
24514,55_49.jpg,0,False,35798.0,95535.0,"(-8.69048634170656, 41.73314180796121)"
24515,56_49.jpg,0,False,36205.5,95364.0,"(-8.68802164159712, 41.73391613006918)"
24516,56_49.jpg,0,False,35919.0,95772.5,"(-8.68975449210351, 41.732066360589016)"
24517,56_49.jpg,0,False,36305.5,95833.5,"(-8.687416807214436, 41.73179014042184)"
24518,56_49.jpg,0,False,36415.0,95675.0,"(-8.686754513565397, 41.73250786003655)"
24519,57_49.jpg,0,False,36959.0,95612.0,"(-8.683464214523593, 41.732793136602645)"
24520,57_49.jpg,0,False,36668.0,95732.0,"(-8.685224282577204, 41.73224975266722)"
24521,57_49.jpg,0,False,36626.5,95373.0,"(-8.685475288846018, 41.73387537627403)"
24522,57_49.jpg,0,False,36962.0,95790.5,"(-8.683446069492112, 41.7319848529987)"
24523,57_49.jpg,0,False,36736.5,95293.5,"(-8.684809971025066, 41.734235368131245)"
24524,57_49.jpg,0,False,36562.0,95368.0,"(-8.68586540702285, 41.733898017271336)"
24525,57_49.jpg,0,False,36743.5,95653.5,"(-8.684767632618277, 41.73260521632498)"
24526,58_49.jpg,0,False,37741.0,95391.0,"(-8.678734409651, 41.73379386868372)"
24527,58_49.jpg,0,False,37640.0,95287.0,"(-8.67934529237751, 41.73426480142775)"
24528,58_49.jpg,0,False,37518.0,95823.5,"(-8.680083190324385, 41.73183542241646)"
24529,58_49.jpg,0,False,37515.5,95499.5,"(-8.680098311183952, 41.7333025590421)"
24530,59_49.jpg,0,False,37922.0,95458.5,"(-8.677639659418341, 41.73348821522004)"
24531,59_49.jpg,0,False,38192.5,95711.5,"(-8.676003582413179, 41.73234258075619)"
24532,59_49.jpg,0,False,38125.5,95445.0,"(-8.676408821449577, 41.73354934591278)"
24533,59_49.jpg,0,False,37896.0,95874.5,"(-8.677796916357838, 41.73160448424391)"
24534,59_49.jpg,0,False,38040.5,95326.0,"(-8.67692293067486, 41.73408820164874)"
